src,src_port,dst,dst_port,original_dataset,original_label,event_generator,event_signature,event_priority,ndpi_risk,ndpi_detected_protocol,payload_bytes_first,packet_pay_size-3,C_packets_rst_avg,packet_pay_size-2,dst2src_packets_rate,C_packets_rst_min,C_packets_urg_avg,src2dst_packets_rate,C_packets_fin_avg,C_idletime_max,http_response_status_code,packet_header_size-4,dst2src_inter_time_std,packet_header_size-0,C_packets_rst_std,payload_bytes_max,src2dst_header_bytes_min,C_dst2src_packets_rate_max,packet_pay_size-8,dst2src_header_bytes_min,http_request_version,src2dst_header_bytes_max,dns_query_type,payload_bytes_avg,dst2src_header_bytes_std,C_dst2src_packets_rate_min,C_packets_syn_std,C_src2dst_packets_rate_max,packet_header_size-7,C_packets_syn_max,C_tcp_retransmissions_max,packets_fin,src2dst_pay_bytes,packet_header_size-6,dst2src_packets,inter_time-10,C_packets_ack_avg,src2dst_header_bytes,inter_time-9,C_idletime_std,C_dst2src_pay_bytes_rate_max,packet_direction-5,C_src2dst_pay_bytes_max,packet_direction-0,packet_direction-1,inter_time-7,packets_rst,C_packets_psh_min,C_src2dst_pay_bytes_rate_avg,src2dst_inter_time_std,C_src2dst_pay_bytes_avg,dns_num_answers,packet_pay_size-7,C_number_of_contacts,detection_completed,inter_time-6,src2dst_header_bytes_std,packets_ack,C_packets_rst_max,inter_time-3,dst2src_header_bytes_avg,C_duration_avg,C_packets_ack_min,dns_query_class,C_dst2src_pay_bytes_std,C_packets_syn_avg,C_packets_psh_max,C_src2dst_packets_rate_avg,dst2src_pay_bytes_min,C_dst2src_header_bytes_min,src2dst_inter_time_max,src2dst_pay_bytes_min,http_method,C_packets_psh_avg,C_dst2src_header_bytes_std,C_packets_ack_std,flow_use_time,inter_time-2,dst2src_inter_time_min,C_dst2src_packets_rate_std,packet_pay_size-4,C_packets_ack_max,C_dst2src_packets_max,C_src2dst_pay_bytes_min,dns_num_queries,inter_time-8,packet_header_size-8,src2dst_pay_bytes_max,protocol,dst2src_pay_bytes_max,http_content_type,C_src2dst_packets_avg,C_src2dst_pay_bytes_rate_std,response_rel_time,packet_pay_size-10,inter_time_min,packet_header_size-1,dns_reply_code,inter_time_avg,C_packets_psh_std,src2dst_header_bytes_avg,packet_direction-9,C_dst2src_packets_std,packet_header_size-9,src2dst_packets,payload_bytes,packet_pay_size-5,http_num_request_headers,packet_header_size-2,packet_direction-4,packet_direction-7,C_tcp_retransmissions_min,C_duration_min,C_dst2src_pay_bytes_avg,dst2src_pay_bytes_avg,C_dst2src_header_bytes_max,C_packets_syn_min,packet_direction-3,http_num_response_headers,C_packets_fin_std,C_duration_std,C_src2dst_header_bytes_max,packets_syn,C_dst2src_header_bytes_avg,C_src2dst_pay_bytes_rate_min,packets_psh,src2dst_pay_bytes_rate,C_tcp_retransmissions_std,C_idletime_avg,C_src2dst_packets_rate_min,C_src2dst_packets_max,C_duration_max,packet_direction-6,C_packets_fin_max,C_packets_urg_std,C_src2dst_packets_rate_std,dst2src_header_bytes,payload_bytes_std,C_dst2src_pay_bytes_rate_avg,src2dst_inter_time_min,flow_duration,C_src2dst_pay_bytes_std,C_src2dst_packets_min,C_packets_urg_min,inter_time-5,dst2src_header_bytes_max,packet_direction-10,dst2src_inter_time_max,packet_pay_size-0,packets,inter_time_max,inter_time_std,C_src2dst_packets_std,packets_urg,packet_direction-8,dst2src_pay_bytes_rate,src2dst_inter_time_avg,dns_rsp_type,flow_idle_time,packet_header_size-3,inter_time-0,C_dst2src_pay_bytes_min,dst2src_pay_bytes_std,C_src2dst_header_bytes_avg,C_dst2src_packets_avg,bytes,packets_without_payload,C_tcp_retransmissions_avg,inter_time-1,C_src2dst_pay_bytes_rate_max,inter_time-4,C_dst2src_pay_bytes_max,packet_pay_size-6,dst2src_pay_bytes,payload_bytes_min,tcp_retransmissions,C_packets_fin_min,C_dst2src_packets_rate_avg,dst2src_inter_time_avg,packet_header_size-5,packet_pay_size-1,packet_header_size-10,C_dst2src_pay_bytes_rate_std,src2dst_pay_bytes_std,C_idletime_min,C_src2dst_header_bytes_std,src2dst_pay_bytes_avg,packet_pay_size-9,packet_direction-2,C_src2dst_header_bytes_min,C_dst2src_packets_min,C_packets_urg_max,C_dst2src_pay_bytes_rate_min
147.32.84.165,1397,212.117.171.138,65500,CTU13/5,From-Botnet-V46-TCP-Not-Encrypted-SMTP-Private-Proxy-1,,,,Unrated,0/Unknown,0,0,0,0,7,0,0,13,2,0,-1,40,431,48,0,5840,40,2,4,40,-1,48,-1,704,1,2,0,32,40,0,50,2,62802,40,32,0,50,2416,0,0,1,0,62794,1,1,0,0,23,43,339,62794,-1,0,1,1,131,1,90,0,0,40,1453,50,-1,0,0,23,32,1,120,2591,1,-1,23,0,0,1453,22,0,0,0,50,3,62794,-1,33,40,5840,TCP,1460,-1,47,0,0,2,0,48,-1,46,0,40,1,0,40,60,64789,1,-1,48,1,1,50,1453,1982,397,120,0,1,-1,0,0,1880,3,120,43,30,14,0,0,32,47,1453,1,2,0,0,1288,891,1,0,4306,0,47,0,2460,48,1,2460,0,92,2460,261,0,0,0,0,71,-1,2853,40,0,1982,562,1880,3,69781,35,50,0,43,0,1982,0,1987,0,82,2,2,134,40,0,40,0,883,0,0,1207,2,0,1880,3,0,1
147.32.84.165,1399,119.154.54.142,6667,CTU13/5,From-Botnet-V46-TCP-Attempt,,,,Unrated,0/Unknown,0,0,0,0,0,0,0,1,0,0,-1,-1,0,48,0,0,48,0,-1,0,-1,48,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,192,-1,0,0,-1,0,1,1,-1,0,0,0,1280,0,-1,-1,0,0,-1,0,0,0,119,0,0,0,-1,0,0,0,0,0,0,2995,0,-1,0,0,0,0,2995,0,0,-1,0,0,0,-1,-1,-1,0,TCP,0,-1,0,0,0,-1,0,48,-1,778,0,48,-1,0,-1,4,0,-1,-1,48,-1,-1,0,0,0,0,0,0,1,-1,0,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,3114,0,0,0,-1,0,-1,0,0,4,2995,1280,0,0,-1,0,778,-1,3114,48,0,0,0,0,0,248,4,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,1,0,0,0,0
147.32.84.165,1400,212.117.171.138,65500,CTU13/5,From-Botnet-V46-TCP-Not-Encrypted-SMTP-Private-Proxy-1,,,,Acceptable,172/SOCKS,0,0,0,0,6,0,0,20,0,0,-1,40,584,48,0,8192,40,2,3,40,-1,48,-1,995,1,2,0,46,40,0,0,3,174424,40,46,0,116,5376,0,0,2,0,174418,1,1,0,0,33,74,361,174418,-1,0,1,1,159,0,178,0,0,40,2345,116,-1,0,0,33,46,1,280,4123,2,-1,33,0,0,2345,23,0,0,0,116,7,174418,-1,22,40,8192,TCP,1460,-1,109,0,0,2,0,48,-1,36,0,40,1,0,40,134,179151,1,-1,48,1,1,0,2345,4723,525,280,0,1,-1,0,0,4360,3,280,74,38,26,0,0,46,109,2345,1,0,0,0,1848,1210,2,0,6642,0,109,0,3964,48,0,3964,0,180,3964,300,0,0,0,0,49,-1,4297,40,0,4723,661,4360,7,188895,59,0,0,74,0,4723,0,4727,0,0,0,2,144,40,0,40,0,1210,0,0,1557,2,0,4360,7,0,2
147.32.84.165,1401,64.4.56.103,80,CTU13/5,From-Botnet-V46-TCP-Established-HTTP-To-Microsoft-7,119,19,2,Acceptable,7/HTTP,0,0,0,0,8,0,0,25,0,0,0,40,131,48,0,1460,40,8,924,40,1,48,-1,265,2,8,0,5,40,0,13,3,5844,40,14,262,15,1696,0,0,8,1,5844,1,1,264,0,13,5,75,5844,-1,0,1,1,0,1,54,0,0,40,1054,15,-1,0,0,13,5,18,360,264,924,2,13,0,0,1054,167,0,0,0,15,9,5844,-1,0,40,1024,TCP,1460,-1,6,0,0,1024,0,48,-1,28,0,40,1,0,40,42,14843,1024,7,48,1,0,13,1054,8999,999,360,0,1,0,0,0,240,3,360,5,13,3,0,0,5,6,1054,1,0,0,0,568,494,8,0,1616,0,6,0,189,48,1,453,0,56,264,69,0,0,1,5,34,-1,562,40,0,8999,570,240,9,17891,41,13,0,5,0,8999,1024,8999,0,48,0,8,115,40,0,40,0,50,0,0,974,924,0,240,9,0,8
147.32.84.165,1402,65.55.40.23,443,CTU13/5,From-Botnet-V46-TCP-Established-SSL-To-Microsoft-6,,,,Safe,91/SSL,0,0,0,0,16,0,0,32,0,0,-1,40,122,48,0,1460,40,21,1460,40,-1,48,-1,498,2,21,0,10,40,0,1,2,17346,40,47,0,57,3776,0,0,29,1,17346,1,1,165,0,53,9,97,17346,-1,1460,1,1,0,1,139,0,0,40,1795,57,-1,0,0,53,10,59,1560,645,129,-1,53,0,0,1795,164,0,0,0,57,39,17346,-1,0,40,1460,TCP,1460,-1,18,0,0,346,0,48,-1,20,0,40,0,0,40,94,70311,129,-1,48,1,0,1,1795,52965,1358,1560,0,1,-1,0,0,720,3,1560,9,53,5,0,0,10,18,1795,1,0,0,0,1912,661,29,0,2897,0,18,0,34,52,1,553,0,141,390,63,0,0,0,18,29,-1,1102,40,0,52965,323,720,39,77973,84,1,0,9,0,52965,129,52965,0,1,0,21,61,40,0,40,0,475,0,0,963,1460,0,720,39,0,29
147.32.84.165,1404,212.117.171.138,65500,CTU13/5,From-Botnet-V46-TCP-Not-Encrypted-SMTP-Private-Proxy-1,,,,Unrated,0/Unknown,0,0,0,0,1,0,0,3,0,0,-1,40,1865,48,0,2920,40,1,4,40,-1,48,-1,545,2,1,0,22,40,0,19,2,25064,40,15,0,19,1256,0,0,0,0,25058,1,1,0,0,7,31,1348,25058,-1,0,1,1,102,2,44,0,1,40,788,19,-1,0,0,7,22,1,40,7648,2,-1,7,0,0,788,22,2,0,0,19,1,25058,-1,22,40,2920,TCP,34,-1,18,0,0,2,0,48,-1,191,0,40,1,0,40,31,25103,1,-1,48,1,1,19,788,34,13,40,0,1,-1,0,0,720,3,40,31,12,2,0,0,22,18,788,1,0,0,0,608,787,0,0,8799,0,18,0,7546,48,1,7547,0,46,7546,1098,0,0,0,0,283,-1,8011,40,0,34,14,720,1,27611,22,19,0,31,0,34,0,39,0,36,0,1,586,40,0,40,0,765,0,0,1193,2,0,720,1,0,0
147.32.84.165,1405,65.55.40.23,443,CTU13/5,From-Botnet-V46-TCP-Established-SSL-To-Microsoft-6,,,,Safe,91/SSL,0,0,0,0,18,0,0,37,0,0,-1,40,121,48,0,2920,40,27,1460,40,-1,48,-1,487,1,27,0,11,40,0,1,2,15266,40,47,0,56,3856,0,0,37,1,15266,1,1,165,0,50,10,101,15266,-1,1460,1,1,0,1,141,0,0,40,1449,56,-1,0,0,50,11,59,1600,672,129,-1,50,0,0,1449,164,0,0,0,56,40,15266,-1,0,40,1460,TCP,2920,-1,16,0,0,346,0,48,-1,18,0,40,0,0,40,96,69691,129,-1,48,1,0,1,1449,54425,1360,1600,0,1,-1,0,0,640,3,1600,10,50,5,0,0,11,16,1449,1,0,0,0,1888,680,37,0,2581,0,16,0,34,48,0,584,0,143,420,62,0,0,0,21,25,-1,1132,40,0,54425,432,640,40,77437,87,1,0,10,0,54425,129,54425,0,1,0,27,54,40,0,40,0,504,0,0,954,1460,0,640,40,0,37
147.32.84.165,1406,210.211.186.109,6667,CTU13/5,From-Botnet-V46-TCP-Attempt,,,,Unrated,0/Unknown,0,0,0,0,0,0,0,1,0,0,-1,-1,0,48,0,0,48,0,-1,0,-1,48,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,192,-1,0,0,-1,0,1,1,-1,0,0,0,1300,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,3004,0,-1,0,0,0,0,3004,0,0,-1,0,0,0,-1,-1,-1,0,TCP,0,-1,0,0,0,-1,0,48,-1,751,0,48,-1,0,-1,4,0,-1,-1,48,-1,-1,0,0,0,0,0,0,1,-1,0,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,3004,0,0,0,-1,0,-1,0,0,4,3004,1300,0,0,-1,0,751,-1,3004,48,0,0,0,0,0,248,4,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,1,0,0,0,0
147.32.84.165,1408,212.117.171.138,65500,CTU13/5,From-Botnet-V46-TCP-Not-Encrypted-SMTP-Private-Proxy-1,,,,Unrated,0/Unknown,0,0,0,0,1,0,0,2,0,0,-1,40,2309,48,0,4380,40,2,4,40,-1,48,-1,459,2,2,0,11,40,0,15,2,15964,40,13,0,15,1096,0,0,2,0,15956,1,1,0,0,7,15,1675,15956,-1,0,1,1,131,2,38,0,0,40,1023,15,-1,0,0,7,11,1,120,8901,1,-1,7,0,0,1023,23,0,0,0,15,3,15956,-1,22,40,4380,TCP,1460,-1,12,0,0,2,0,48,-1,254,0,40,1,0,40,27,18373,1,-1,48,1,1,15,1023,2404,481,120,0,1,-1,0,0,480,3,120,15,14,1,0,0,11,12,1023,1,0,0,0,528,859,2,0,10169,0,12,0,8770,48,1,8770,0,40,8770,1366,0,0,0,0,376,-1,9146,40,0,2404,600,480,3,20557,18,15,0,15,0,2404,0,2409,0,30,0,2,782,40,0,40,0,1084,0,0,939,2,0,480,3,0,2
147.32.84.165,1409,64.4.56.103,80,CTU13/5,From-Botnet-V46-TCP-Established-HTTP-To-Microsoft-7,119,19,2,Acceptable,7/HTTP,0,0,0,0,16,0,0,32,0,0,0,40,107,48,0,1460,40,30,1460,40,0,48,-1,490,2,30,0,30,40,0,3,3,7599,40,14,10,18,1096,0,0,42,1,7599,1,1,0,0,18,25,60,7599,-1,1460,1,1,0,2,39,0,0,40,298,18,-1,0,0,18,30,1132,360,215,49,4,18,0,0,298,164,0,0,0,18,9,7599,-1,0,40,1460,TCP,1424,-1,9,0,0,49,0,48,-1,20,0,40,1,0,40,27,20118,1024,5,48,1,1,3,298,12519,1391,360,0,1,0,0,0,360,3,360,25,18,9,0,0,30,9,298,1,0,0,0,568,647,42,0,843,0,9,0,215,48,1,380,0,41,215,54,0,0,1,14,25,-1,545,40,0,12519,91,360,9,22356,23,3,0,25,0,12519,1024,12519,0,3,0,30,60,40,0,40,0,589,0,0,844,49,0,360,9,0,42
147.32.84.165,1410,218.93.203.210,6667,CTU13/5,From-Botnet-V46-TCP-Attempt,,,,Unrated,0/Unknown,0,0,0,0,0,0,0,1,0,0,-1,-1,0,48,0,0,48,0,-1,0,-1,48,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,192,-1,0,0,-1,0,1,1,-1,0,0,0,1261,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,2914,0,-1,0,0,0,0,2914,0,0,-1,0,0,0,-1,-1,-1,0,TCP,0,-1,0,0,0,-1,0,48,-1,728,0,48,-1,0,-1,4,0,-1,-1,48,-1,-1,0,0,0,0,0,0,1,-1,0,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2914,0,0,0,-1,0,-1,0,0,4,2914,1261,0,0,-1,0,728,-1,2914,48,0,0,0,0,0,248,4,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,1,0,0,0,0
147.32.84.165,1412,212.117.171.138,65500,CTU13/5,From-Botnet-V46-TCP-Not-Encrypted-SMTP-Private-Proxy-1,,,,Unrated,0/Unknown,0,0,0,0,3,0,0,6,0,0,-1,40,1805,48,0,4380,40,2,4,40,-1,48,-1,913,5,2,0,74,40,0,130,3,184504,40,64,0,130,5776,0,0,3,0,184498,1,1,0,0,31,109,1231,184498,-1,0,1,1,200,0,206,0,0,42,1683,130,-1,0,0,31,74,1,200,13837,2,-1,31,0,0,1683,22,0,0,0,130,5,184498,-1,22,40,4380,TCP,1460,-1,125,0,0,2,0,48,-1,101,0,40,1,0,40,144,189943,1,-1,48,1,1,130,1683,5434,777,200,0,1,-1,0,0,5000,3,200,109,36,8,0,0,74,125,1683,1,0,0,0,2736,902,3,0,21152,0,125,0,13637,52,0,13637,0,208,13637,1012,0,0,0,0,146,-1,19469,40,0,5434,677,5000,5,201367,73,130,0,109,0,5434,0,5439,0,198,0,2,330,40,0,40,0,736,0,0,1441,2,0,5000,5,0,3
147.32.84.165,1413,64.4.56.103,80,CTU13/5,From-Botnet-V46-TCP-Established-HTTP-To-Microsoft-7,119,19,2,Acceptable,7/HTTP,0,0,0,0,7,0,0,17,0,0,0,40,151,48,0,1448,40,8,1346,40,0,48,-1,444,2,8,0,9,40,0,9,3,7110,40,9,0,11,816,0,0,9,1,7110,1,1,264,0,10,11,89,7110,-1,0,1,1,0,2,27,0,0,40,609,11,-1,0,0,10,9,42,200,264,1024,4,10,0,0,609,165,0,0,0,11,5,7110,-1,0,40,1346,TCP,1448,application/x-www-form-urlencoded,6,0,0,1024,0,48,-1,40,0,40,1,0,40,20,12897,1024,8,48,1,0,9,609,5787,1157,200,0,1,0,0,0,240,3,200,11,10,6,0,0,9,6,609,1,0,0,0,368,618,9,0,1171,0,6,0,231,48,1,495,0,29,264,81,0,0,1,4,50,-1,562,40,0,5787,557,240,5,14487,18,9,0,11,0,5787,1024,5787,0,21,0,8,130,40,0,40,0,161,0,0,1185,1346,0,240,5,0,9
147.32.84.165,1414,178.90.6.143,6667,CTU13/5,From-Botnet-V46-TCP-Attempt,,,,Unrated,0/Unknown,0,0,0,0,0,0,0,1,0,0,-1,-1,0,48,0,0,48,0,-1,0,-1,48,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,192,-1,0,0,-1,0,1,1,-1,0,0,0,1222,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,2824,0,-1,0,0,0,0,2824,0,0,-1,0,0,0,-1,-1,-1,0,TCP,0,-1,0,0,0,-1,0,48,-1,706,0,48,-1,0,-1,4,0,-1,-1,48,-1,-1,0,0,0,0,0,0,1,-1,0,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2824,0,0,0,-1,0,-1,0,0,4,2824,1222,0,0,-1,0,706,-1,2824,48,0,0,0,0,0,248,4,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,1,0,0,0,0
147.32.84.165,1416,212.117.171.138,65500,CTU13/5,From-Botnet-V46-TCP-Not-Encrypted-SMTP-Private-Proxy-1,,,,Unrated,0/Unknown,0,0,0,0,1,0,0,1,0,0,-1,40,4485,48,0,4380,40,2,4,40,-1,48,-1,539,1,2,0,18,40,0,37,3,40610,40,27,0,37,2016,0,0,0,0,40604,1,1,0,0,18,22,3356,40604,-1,0,1,1,177,1,75,0,0,40,1790,37,-1,0,0,18,18,1,160,24011,2,-1,18,0,0,1790,22,1,0,0,37,4,40604,-1,23,40,4380,TCP,482,-1,33,0,0,2,0,48,-1,339,0,40,1,0,40,50,41541,1,-1,48,1,1,37,1790,926,155,160,0,1,-1,0,0,1320,3,160,22,23,1,0,0,18,33,1790,1,0,0,0,1088,783,0,0,26138,0,33,0,23834,48,1,23834,0,77,23834,2695,0,0,0,0,522,-1,24348,40,0,926,182,1320,4,45723,35,37,0,22,0,926,0,931,0,67,0,2,968,40,0,40,0,808,0,0,1128,2,0,1320,4,0,0
147.32.84.165,1417,64.4.56.103,80,CTU13/5,From-Botnet-V46-TCP-Established-HTTP-To-Microsoft-7,119,19,2,Acceptable,7/HTTP,0,0,0,0,3,0,0,13,0,0,0,40,1189,48,0,2720,40,28,1460,40,1,48,-1,364,1,28,0,15,40,0,31,2,16200,40,26,0,34,3856,165,0,35,1,16200,1,1,0,0,30,20,595,16200,-1,1460,1,1,0,1,120,0,0,40,784,34,-1,0,0,30,15,206,880,5859,1024,4,30,0,0,784,165,0,0,0,34,22,16200,-1,0,40,1460,TCP,2720,-1,12,0,0,1460,0,48,-1,59,0,40,0,0,40,96,44419,1024,6,48,1,1,31,784,28219,1282,880,0,1,0,0,0,480,3,880,20,30,2,0,0,15,12,784,1,0,0,0,1048,617,35,0,7287,0,12,0,123,48,1,6215,0,122,5859,528,0,0,1,3,74,-1,6503,40,0,28219,433,480,22,51031,88,31,0,20,0,28219,1024,28219,0,113,0,28,280,40,0,40,0,188,0,0,1350,0,0,480,22,0,35
147.32.84.165,1418,74.3.164.224,443,CTU13/5,From-Botnet-V46-TCP-Established-Custom-Encryption-8,,,,Unrated,0/Unknown,0,0,0,0,0,0,0,1,0,4796,-1,40,1026,48,0,2920,40,2000,1460,40,-1,48,-1,518,0,0,0,0,40,0,1,2,508,40,75,0,1,5336,136,877,2920,1,508,1,1,1127,0,0,0,1022,508,-1,0,61,1,0,0,206,0,0,40,0,1,-1,758,0,2,0,713,0,4807,254,-1,0,20,0,14,1170,0,597,0,3,3,508,-1,111,40,254,TCP,2920,-1,0,0,0,0,0,48,-1,498,0,40,1,0,40,133,107801,254,-1,48,1,0,0,0,1788,1469,120,0,1,-1,0,0,80,3,47,0,30,0,0,1706,0,2,3,1,1,0,0,3008,709,347,0,103771,0,0,0,0,48,1,4796,0,208,4609,828,0,0,0,1,780,-1,103757,40,0,1460,191,1,1,119057,133,0,0,0,0,4380,254,107293,0,1,0,237,1380,40,0,40,872,0,1090,10,254,0,0,0,0,0,0
147.32.84.165,1419,202.80.173.5,6667,CTU13/5,From-Botnet-V46-TCP-Attempt,,,,Unrated,0/Unknown,0,0,0,0,0,0,0,1,0,0,-1,-1,0,48,0,0,48,0,-1,0,-1,48,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,192,-1,0,0,-1,0,1,1,-1,0,0,0,1270,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,2934,0,-1,0,0,0,0,2934,0,0,-1,0,0,0,-1,-1,-1,0,TCP,0,-1,0,0,0,-1,0,48,-1,733,0,48,-1,0,-1,4,0,-1,-1,48,-1,-1,0,0,0,0,0,0,1,-1,0,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2934,0,0,0,-1,0,-1,0,0,4,2934,1270,0,0,-1,0,733,-1,2934,48,0,0,0,0,0,248,4,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,1,0,0,0,0
147.32.84.165,1420,94.52.57.11,6667,CTU13/5,From-Botnet-V46-TCP-Attempt,,,,Unrated,0/Unknown,0,0,0,0,2,0,0,5,0,0,-1,48,217,48,0,0,48,0,0,40,-1,48,-1,0,0,0,0,0,48,0,0,0,0,48,3,-1,0,288,-1,0,0,0,0,1,1,0,3,0,0,245,0,-1,0,0,0,440,0,3,0,479,40,0,0,-1,0,0,0,0,0,0,540,0,-1,0,0,0,0,61,61,0,0,0,0,0,-1,61,40,0,TCP,0,-1,0,0,0,-1,0,48,-1,122,0,48,-1,0,-1,6,0,0,-1,40,1,1,0,0,0,0,0,0,1,-1,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,120,0,0,0,1102,0,0,0,61,40,-1,540,0,9,479,182,0,0,0,0,173,-1,1102,48,0,0,0,0,0,534,9,0,0,0,0,0,0,0,0,0,0,0,367,40,0,-1,0,0,0,0,0,-1,0,0,0,0,0
147.32.84.165,1421,190.151.53.33,6667,CTU13/5,From-Botnet-V46-TCP-Attempt,,,,Unrated,0/Unknown,0,0,0,0,1,0,0,3,0,0,-1,48,209,48,0,0,48,0,0,40,-1,48,-1,0,0,0,0,0,48,0,0,0,0,48,3,-1,0,288,-1,0,0,0,0,1,1,0,3,0,0,361,0,-1,0,0,0,475,0,3,0,406,40,0,0,-1,0,0,0,0,0,0,801,0,-1,0,0,0,0,325,325,0,0,0,0,0,-1,325,40,0,TCP,0,-1,0,0,0,-1,0,48,-1,206,0,48,-1,0,-1,6,0,0,-1,40,1,1,0,0,0,0,0,0,1,-1,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,120,0,0,0,1857,0,0,0,326,40,-1,800,0,9,475,189,0,0,0,0,255,-1,1857,48,0,0,0,0,0,534,9,0,0,0,0,0,0,0,0,0,0,0,619,40,0,-1,0,0,0,0,0,-1,0,0,0,0,0
147.32.84.165,1423,212.117.171.138,65500,CTU13/5,From-Botnet-V46-TCP-Not-Encrypted-SMTP-Private-Proxy-1,,,,Unrated,0/Unknown,0,0,0,0,11,0,0,23,0,0,-1,40,98,48,0,2920,40,2,4,40,-1,48,-1,539,1,2,0,18,40,0,38,2,40620,40,26,0,38,2056,0,0,0,0,40614,1,1,0,0,18,22,97,40614,-1,0,1,1,122,1,75,0,0,40,1828,38,-1,0,0,18,18,1,160,494,2,-1,18,0,0,1828,22,1,0,0,38,4,40614,-1,22,40,2920,TCP,479,-1,34,0,0,2,0,48,-1,28,0,40,1,0,40,51,41548,1,-1,48,1,1,38,1828,923,154,160,0,1,-1,0,0,1360,3,160,22,23,18,0,0,18,34,1828,1,0,0,0,1048,745,0,0,2173,0,34,0,36,48,1,352,0,77,288,55,0,0,0,0,42,-1,345,40,0,923,181,1360,4,45730,34,38,0,22,0,923,0,928,0,67,0,2,83,40,0,40,0,740,0,0,1097,2,0,1360,4,0,0
147.32.84.165,1425,212.117.171.138,65500,CTU13/5,From-Botnet-V46-TCP-Not-Encrypted-SMTP-Private-Proxy-1,,,,Unrated,0/Unknown,0,0,0,0,1,0,0,3,0,0,-1,40,2203,48,0,1460,40,2,4,40,-1,48,-1,371,1,2,0,10,40,0,24,2,19354,40,18,0,24,1576,0,0,0,0,19348,1,1,0,0,12,10,1563,19348,-1,0,1,1,191,1,55,0,0,40,1845,24,-1,0,0,12,10,1,160,9920,2,-1,12,0,0,1845,23,0,0,0,24,4,19348,-1,22,40,1460,TCP,1367,-1,20,0,0,2,0,48,-1,209,0,40,1,0,40,39,21170,1,-1,48,1,1,24,1845,1811,302,160,0,1,-1,0,0,800,3,160,10,17,1,0,0,10,20,1845,1,0,0,0,728,605,0,0,11960,0,20,0,9729,48,1,9729,0,57,9729,1274,0,0,0,0,306,-1,10115,40,0,1811,488,800,4,24272,28,24,0,10,0,1811,0,1816,0,47,0,2,664,40,0,40,0,676,0,0,841,2,0,800,4,0,0
147.32.84.165,1426,65.54.186.10,443,CTU13/5,From-Botnet-V46-TCP-Established-SSL-To-Microsoft-7,,,,Safe,91/SSL,0,0,0,0,4,0,0,19,1,0,-1,40,318,48,0,1460,40,4,0,40,-1,48,-1,168,2,4,0,4,40,0,1,3,1810,40,8,30,12,1456,165,0,4,1,1810,1,1,165,0,9,1,77,1810,-1,0,1,1,0,1,42,0,0,41,1309,12,-1,0,0,9,4,47,240,280,109,-1,9,0,0,1309,164,0,0,0,12,6,1810,-1,0,40,482,TCP,1460,-1,6,0,0,0,0,48,-1,41,0,40,1,0,40,36,7421,109,-1,48,1,1,1,1309,5611,935,240,0,1,-1,0,0,240,3,240,1,9,0,0,0,4,6,1309,1,1,0,0,328,385,4,0,1811,0,6,0,174,48,1,1027,0,44,221,68,0,0,1,3,45,-1,502,40,0,5611,556,240,6,9821,32,1,0,1,0,5611,109,5611,0,1,1,4,226,40,0,40,0,152,0,0,301,0,0,240,6,0,4
