src,src_port,dst,dst_port,original_dataset,original_label,event_generator,event_signature,event_priority,ndpi_risk,ndpi_detected_protocol,payload_bytes_first,packet_pay_size-3,C_packets_rst_avg,packet_pay_size-2,dst2src_packets_rate,C_packets_rst_min,C_packets_urg_avg,src2dst_packets_rate,C_packets_fin_avg,C_idletime_max,http_response_status_code,packet_header_size-4,dst2src_inter_time_std,packet_header_size-0,C_packets_rst_std,payload_bytes_max,src2dst_header_bytes_min,C_dst2src_packets_rate_max,packet_pay_size-8,dst2src_header_bytes_min,http_request_version,src2dst_header_bytes_max,dns_query_type,payload_bytes_avg,dst2src_header_bytes_std,C_dst2src_packets_rate_min,C_packets_syn_std,C_src2dst_packets_rate_max,packet_header_size-7,C_packets_syn_max,C_tcp_retransmissions_max,packets_fin,src2dst_pay_bytes,packet_header_size-6,dst2src_packets,inter_time-10,C_packets_ack_avg,src2dst_header_bytes,inter_time-9,C_idletime_std,C_dst2src_pay_bytes_rate_max,packet_direction-5,C_src2dst_pay_bytes_max,packet_direction-0,packet_direction-1,inter_time-7,packets_rst,C_packets_psh_min,C_src2dst_pay_bytes_rate_avg,src2dst_inter_time_std,C_src2dst_pay_bytes_avg,dns_num_answers,packet_pay_size-7,C_number_of_contacts,detection_completed,inter_time-6,src2dst_header_bytes_std,packets_ack,C_packets_rst_max,inter_time-3,dst2src_header_bytes_avg,C_duration_avg,C_packets_ack_min,dns_query_class,C_dst2src_pay_bytes_std,C_packets_syn_avg,C_packets_psh_max,C_src2dst_packets_rate_avg,dst2src_pay_bytes_min,C_dst2src_header_bytes_min,src2dst_inter_time_max,src2dst_pay_bytes_min,http_method,C_packets_psh_avg,C_dst2src_header_bytes_std,C_packets_ack_std,flow_use_time,inter_time-2,dst2src_inter_time_min,C_dst2src_packets_rate_std,packet_pay_size-4,C_packets_ack_max,C_dst2src_packets_max,C_src2dst_pay_bytes_min,dns_num_queries,inter_time-8,packet_header_size-8,src2dst_pay_bytes_max,protocol,dst2src_pay_bytes_max,http_content_type,C_src2dst_packets_avg,C_src2dst_pay_bytes_rate_std,response_rel_time,packet_pay_size-10,inter_time_min,packet_header_size-1,dns_reply_code,inter_time_avg,C_packets_psh_std,src2dst_header_bytes_avg,packet_direction-9,C_dst2src_packets_std,packet_header_size-9,src2dst_packets,payload_bytes,packet_pay_size-5,http_num_request_headers,packet_header_size-2,packet_direction-4,packet_direction-7,C_tcp_retransmissions_min,C_duration_min,C_dst2src_pay_bytes_avg,dst2src_pay_bytes_avg,C_dst2src_header_bytes_max,C_packets_syn_min,packet_direction-3,http_num_response_headers,C_packets_fin_std,C_duration_std,C_src2dst_header_bytes_max,packets_syn,C_dst2src_header_bytes_avg,C_src2dst_pay_bytes_rate_min,packets_psh,src2dst_pay_bytes_rate,C_tcp_retransmissions_std,C_idletime_avg,C_src2dst_packets_rate_min,C_src2dst_packets_max,C_duration_max,packet_direction-6,C_packets_fin_max,C_packets_urg_std,C_src2dst_packets_rate_std,dst2src_header_bytes,payload_bytes_std,C_dst2src_pay_bytes_rate_avg,src2dst_inter_time_min,flow_duration,C_src2dst_pay_bytes_std,C_src2dst_packets_min,C_packets_urg_min,inter_time-5,dst2src_header_bytes_max,packet_direction-10,dst2src_inter_time_max,packet_pay_size-0,packets,inter_time_max,inter_time_std,C_src2dst_packets_std,packets_urg,packet_direction-8,dst2src_pay_bytes_rate,src2dst_inter_time_avg,dns_rsp_type,flow_idle_time,packet_header_size-3,inter_time-0,C_dst2src_pay_bytes_min,dst2src_pay_bytes_std,C_src2dst_header_bytes_avg,C_dst2src_packets_avg,bytes,packets_without_payload,C_tcp_retransmissions_avg,inter_time-1,C_src2dst_pay_bytes_rate_max,inter_time-4,C_dst2src_pay_bytes_max,packet_pay_size-6,dst2src_pay_bytes,payload_bytes_min,tcp_retransmissions,C_packets_fin_min,C_dst2src_packets_rate_avg,dst2src_inter_time_avg,packet_header_size-5,packet_pay_size-1,packet_header_size-10,C_dst2src_pay_bytes_rate_std,src2dst_pay_bytes_std,C_idletime_min,C_src2dst_header_bytes_std,src2dst_pay_bytes_avg,packet_pay_size-9,packet_direction-2,C_src2dst_header_bytes_min,C_dst2src_packets_min,C_packets_urg_max,C_dst2src_pay_bytes_rate_min
147.32.84.165,3285,222.189.228.111,3389,CTU13/8,From-Botnet-V49-TCP-CC74-HTTP-Custom-Port-Not-Encrypted,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,0,200,40,28286,48,0,403,40,2,0,40,1,48,-1,43,3,2,0,4,40,0,1,2,162,40,3,59826,3,416,0,0,0,1,162,1,1,431,0,3,0,17914,162,-1,403,1,1,0,3,11,0,1,42,431,3,-1,0,0,3,4,403,40,59826,81,2,3,0,0,431,430,430,0,0,3,1,162,-1,179,40,81,TCP,403,text/plain,2,0,431,0,0,48,-1,4715,0,41,1,0,40,10,565,81,2,48,1,0,1,431,403,403,40,0,1,8,0,0,80,3,40,0,3,0,0,0,4,2,431,1,0,0,0,128,107,0,0,61298,0,2,0,0,48,1,60436,0,13,59826,15910,0,0,1,0,6086,-1,60867,40,0,403,0,80,1,1291,10,1,0,0,0,403,81,403,0,1,0,2,20432,40,0,40,0,0,0,0,81,0,0,80,1,0,0
147.32.84.165,3286,222.189.228.111,3389,CTU13/8,From-Botnet-V49-TCP-CC74-HTTP-Custom-Port-Not-Encrypted,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,0,200,40,28286,48,0,403,40,2,0,40,1,48,-1,43,3,2,0,4,40,0,1,2,162,40,3,59807,3,416,0,0,0,1,162,1,1,431,0,3,0,17908,162,-1,403,1,1,0,3,11,0,1,42,431,3,-1,0,0,3,4,403,40,59807,81,2,3,0,0,431,430,430,0,0,3,1,162,-1,198,40,81,TCP,403,text/plain,2,0,431,0,0,48,-1,4715,0,41,1,0,40,10,565,81,2,48,1,0,1,431,403,403,40,0,1,8,0,0,80,3,40,0,3,0,0,0,4,2,431,1,0,0,0,128,107,0,0,61298,0,2,0,0,48,1,60436,0,13,59807,15904,0,0,1,0,6086,-1,60867,40,0,403,0,80,1,1291,10,1,0,0,0,403,81,403,0,1,0,2,20432,40,0,40,0,0,0,0,81,0,0,80,1,0,0
147.32.84.165,3287,222.189.228.111,3389,CTU13/8,From-Botnet-V49-TCP-CC74-HTTP-Custom-Port-Not-Encrypted,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,0,200,40,28288,48,0,403,40,2,0,40,1,48,-1,43,3,2,0,4,40,0,1,2,162,40,3,59888,3,416,0,0,0,1,162,1,1,432,0,3,0,17934,162,-1,403,1,1,0,3,11,0,0,42,432,3,-1,0,0,3,4,403,40,59888,81,2,3,0,0,432,430,430,0,0,3,1,162,-1,118,40,81,TCP,403,text/plain,2,0,432,0,0,48,-1,4715,0,41,1,0,40,10,565,81,2,48,1,0,1,432,403,403,40,0,1,8,0,0,80,3,40,0,3,0,0,0,4,2,432,1,0,0,0,128,107,0,0,61303,0,2,0,0,48,1,60441,0,13,59888,15927,0,0,1,0,6086,-1,60871,40,0,403,0,80,1,1291,10,1,0,0,0,403,81,403,0,1,0,2,20434,40,0,40,0,0,0,0,81,0,0,80,1,0,0
147.32.84.165,3288,222.189.228.111,3389,CTU13/8,From-Botnet-V49-TCP-CC74-HTTP-Custom-Port-Not-Encrypted,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,0,200,40,28284,48,0,403,40,2,0,40,1,48,-1,43,3,2,0,4,40,0,1,2,162,40,3,59867,3,416,0,0,0,1,162,1,1,426,0,3,0,17927,162,-1,403,1,1,0,3,11,0,0,42,426,3,-1,0,0,3,4,403,40,59867,81,2,3,0,0,426,434,426,0,0,3,1,162,-1,138,40,81,TCP,403,text/plain,2,0,426,0,0,48,-1,4714,0,41,1,0,40,10,565,81,2,48,1,0,1,426,403,403,40,0,1,8,0,0,80,3,40,0,3,0,0,0,4,2,426,1,0,0,0,128,107,0,0,61290,0,2,0,0,48,1,60430,0,13,59867,15922,0,0,1,0,6086,-1,60864,40,0,403,0,80,1,1291,10,1,0,0,0,403,81,403,0,1,0,2,20430,40,0,40,0,0,0,0,81,0,0,80,1,0,0
147.32.84.165,3289,222.189.228.111,3389,CTU13/8,From-Botnet-V49-TCP-CC74-HTTP-Custom-Port-Not-Encrypted,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,0,200,40,28286,48,0,403,40,2,0,40,1,48,-1,43,3,2,0,4,40,0,1,2,162,40,3,59848,3,416,0,0,0,1,162,1,1,431,0,3,0,17921,162,-1,403,1,1,0,3,11,0,1,42,431,3,-1,0,0,3,4,403,40,59848,81,2,3,0,0,431,430,430,0,0,3,1,162,-1,158,40,81,TCP,403,text/plain,2,0,431,0,0,48,-1,4715,0,41,1,0,40,10,565,81,2,48,1,0,1,431,403,403,40,0,1,8,0,0,80,3,40,0,3,0,0,0,4,2,431,1,0,0,0,128,107,0,0,61298,0,2,0,0,48,1,60436,0,13,59848,15916,0,0,1,0,6086,-1,60867,40,0,403,0,80,1,1291,10,1,0,0,0,403,81,403,0,1,0,2,20432,40,0,40,0,0,0,0,81,0,0,80,1,0,0
147.32.84.165,3290,222.189.228.111,3389,CTU13/8,From-Botnet-V49-TCP-CC74-HTTP-Custom-Port-Not-Encrypted,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,0,200,40,28286,48,0,403,40,2,0,40,1,48,-1,43,3,2,0,4,40,0,1,2,162,40,3,59817,3,416,0,0,0,1,162,1,1,426,0,3,0,17911,162,-1,403,1,1,0,3,11,0,0,42,426,3,-1,0,0,3,4,403,40,59817,81,2,3,0,0,426,425,425,0,0,3,1,162,-1,188,40,81,TCP,403,text/plain,2,0,426,0,0,48,-1,4714,0,41,1,0,40,10,565,81,2,48,1,0,1,426,403,403,40,0,1,8,0,0,80,3,40,0,3,0,0,0,4,2,426,1,0,0,0,128,107,0,0,61282,0,2,0,1,48,1,60430,0,13,59817,15907,0,0,1,0,6085,-1,60856,40,0,403,0,80,1,1291,10,1,0,0,0,403,81,403,0,1,0,2,20427,40,0,40,0,0,0,0,81,0,0,80,1,0,0
147.32.84.165,3291,222.189.228.111,3389,CTU13/8,From-Botnet-V49-TCP-CC74-HTTP-Custom-Port-Not-Encrypted,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,0,200,40,28287,48,0,403,40,2,0,40,1,48,-1,43,3,2,0,4,40,0,1,2,162,40,3,59888,3,416,0,0,0,1,162,1,1,426,0,3,0,17935,162,-1,403,1,1,0,3,11,0,0,42,426,3,-1,0,0,3,4,403,40,59888,81,2,3,0,0,426,425,425,0,0,3,1,162,-1,118,40,81,TCP,403,text/plain,2,0,426,0,0,48,-1,4714,0,41,1,0,40,10,565,81,2,48,1,0,1,426,403,403,40,0,1,8,0,0,80,3,40,0,3,0,0,0,4,2,426,1,0,0,0,128,107,0,0,61284,0,2,0,1,48,1,60432,0,13,59888,15928,0,0,1,0,6085,-1,60858,40,0,403,0,80,1,1291,10,1,0,0,0,403,81,403,0,1,0,2,20428,40,0,40,0,0,0,0,81,0,0,80,1,0,0
147.32.84.165,3292,222.189.228.111,3389,CTU13/8,From-Botnet-V49-TCP-CC74-HTTP-Custom-Port-Not-Encrypted,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,0,200,40,28286,48,0,403,40,2,0,40,1,48,-1,43,3,2,0,4,40,0,1,2,162,40,3,59857,3,416,0,0,0,1,162,1,1,425,0,3,0,17924,162,-1,403,1,1,0,3,11,0,0,42,425,3,-1,0,0,3,4,403,40,59857,81,2,3,0,0,425,425,425,0,0,3,1,162,-1,148,40,81,TCP,403,text/plain,2,0,425,0,0,48,-1,4713,0,41,1,0,40,10,565,81,2,48,1,0,1,425,403,403,40,0,1,8,0,0,80,3,40,0,3,0,0,0,4,2,425,1,0,0,0,128,107,0,0,61281,0,2,0,1,48,1,60430,0,13,59857,15919,0,0,1,0,6085,-1,60856,40,0,403,0,80,1,1291,10,1,0,0,0,403,81,403,0,1,0,2,20427,40,0,40,0,0,0,0,81,0,0,80,1,0,0
147.32.84.165,3293,222.189.228.111,3389,CTU13/8,From-Botnet-V49-TCP-CC74-HTTP-Custom-Port-Not-Encrypted,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,0,200,40,28298,48,0,403,40,2,0,40,1,48,-1,43,3,2,0,4,40,0,1,2,162,40,3,59826,3,416,0,0,0,1,162,1,1,426,0,3,0,17914,162,-1,403,1,1,0,3,11,0,0,42,426,3,-1,0,0,3,4,403,40,59826,81,2,3,0,0,426,425,425,0,0,3,1,162,-1,180,40,81,TCP,403,text/plain,2,0,426,0,0,48,-1,4715,0,41,1,0,40,10,565,81,2,48,1,0,1,426,403,403,40,0,1,8,0,0,80,3,40,0,3,0,0,0,4,2,426,1,0,0,0,128,107,0,0,61307,0,2,0,0,48,1,60456,0,13,59826,15909,0,0,1,0,6085,-1,60881,40,0,403,0,80,1,1291,10,1,0,0,0,403,81,403,0,1,0,2,20435,40,0,40,0,0,0,0,81,0,0,80,1,0,0
147.32.84.165,3294,222.189.228.111,3389,CTU13/8,From-Botnet-V49-TCP-CC74-HTTP-Custom-Port-Not-Encrypted,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,0,200,40,28287,48,0,403,40,2,0,40,1,48,-1,43,3,2,0,4,40,0,1,2,162,40,3,59897,3,416,0,0,1,1,162,1,1,401,0,3,0,17938,162,-1,403,1,1,0,3,11,0,0,42,401,3,-1,0,0,3,4,403,40,59897,81,2,3,0,0,401,450,401,0,0,3,1,162,-1,110,40,81,TCP,403,text/plain,2,0,401,0,0,48,-1,4714,0,41,1,0,40,10,565,81,2,48,1,0,1,401,403,403,40,0,1,8,0,0,80,3,40,0,3,0,0,0,4,2,401,1,0,0,0,128,107,1,0,61283,0,2,0,0,48,1,60432,0,13,59897,15930,0,0,1,0,6085,-1,60882,40,0,403,0,80,1,1291,10,1,0,0,0,403,81,403,0,1,0,2,20427,40,0,40,0,0,0,0,81,0,0,80,1,0,1
147.32.84.165,3295,222.189.228.111,3389,CTU13/8,From-Botnet-V49-TCP-CC74-HTTP-Custom-Port-Not-Encrypted,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,0,200,40,28287,48,0,403,40,2,0,40,1,48,-1,43,3,2,0,4,40,0,1,2,162,40,3,59868,3,416,0,0,0,1,162,1,1,426,0,3,0,17928,162,-1,403,1,1,0,3,11,0,1,42,426,3,-1,0,0,3,4,403,40,59868,81,2,3,0,0,426,425,425,0,0,3,1,162,-1,139,40,81,TCP,403,text/plain,2,0,426,0,0,48,-1,4714,0,41,1,0,40,10,565,81,2,48,1,0,1,426,403,403,40,0,1,8,0,0,80,3,40,0,3,0,0,0,4,2,426,1,0,0,0,128,107,0,0,61284,0,2,0,0,48,1,60432,0,13,59868,15922,0,0,1,0,6085,-1,60858,40,0,403,0,80,1,1291,10,1,0,0,0,403,81,403,0,1,0,2,20428,40,0,40,0,0,0,0,81,0,0,80,1,0,0
147.32.84.165,3296,222.189.228.111,3389,CTU13/8,From-Botnet-V49-TCP-CC74-HTTP-Custom-Port-Not-Encrypted,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,0,200,40,28281,48,0,403,40,2,0,40,1,48,-1,43,3,2,0,4,40,0,1,2,162,40,3,59837,3,416,0,0,0,1,162,1,1,433,0,3,0,17918,162,-1,403,1,1,0,3,11,0,0,42,433,3,-1,0,0,3,4,403,40,59837,81,2,3,0,0,433,425,425,0,0,3,1,162,-1,161,40,81,TCP,403,text/plain,2,0,433,0,0,48,-1,4713,0,41,1,0,40,10,565,81,2,48,1,0,1,433,403,403,40,0,1,8,0,0,80,3,40,0,3,0,0,0,4,2,433,1,0,0,0,128,107,0,0,61281,0,2,0,0,48,1,60423,0,13,59837,15913,0,0,1,0,6085,-1,60848,40,0,403,0,80,1,1291,10,1,0,0,0,403,81,403,0,1,0,2,20427,40,0,40,0,0,0,0,81,0,0,80,1,0,0
147.32.84.165,3297,222.189.228.111,3389,CTU13/8,From-Botnet-V49-TCP-CC74-HTTP-Custom-Port-Not-Encrypted,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,0,200,40,28286,48,0,403,40,2,0,40,1,48,-1,43,3,2,0,4,40,0,1,2,162,40,3,59816,3,416,0,0,0,1,162,1,1,431,0,3,0,17911,162,-1,403,1,1,0,3,11,0,0,42,431,3,-1,0,0,3,4,403,40,59816,81,2,3,0,0,431,430,430,0,0,3,1,162,-1,188,40,81,TCP,403,text/plain,2,0,431,0,0,48,-1,4715,0,41,1,0,40,10,565,81,2,48,1,0,1,431,403,403,40,0,1,8,0,0,80,3,40,0,3,0,0,0,4,2,431,1,0,0,0,128,107,0,0,61297,0,2,0,1,48,1,60435,0,13,59816,15907,0,0,1,0,6086,-1,60866,40,0,403,0,80,1,1291,10,1,0,0,0,403,81,403,0,1,0,2,20432,40,0,40,0,0,0,0,81,0,0,80,1,0,0
147.32.84.165,3298,222.189.228.111,3389,CTU13/8,From-Botnet-V49-TCP-CC74-HTTP-Custom-Port-Not-Encrypted,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,0,200,40,28288,48,0,403,40,2,0,40,1,48,-1,43,3,2,0,4,40,0,1,2,162,40,3,59897,3,416,0,0,0,1,162,1,1,431,0,3,0,17937,162,-1,403,1,1,0,3,11,0,0,42,431,3,-1,0,0,3,4,403,40,59897,81,2,3,0,0,431,430,430,0,0,3,1,162,-1,109,40,81,TCP,403,text/plain,2,0,431,0,0,48,-1,4715,0,41,1,0,40,10,565,81,2,48,1,0,1,431,403,403,40,0,1,8,0,0,80,3,40,0,3,0,0,0,4,2,431,1,0,0,0,128,107,0,0,61301,0,2,0,0,48,1,60440,0,13,59897,15930,0,0,1,0,6086,-1,60870,40,0,403,0,80,1,1291,10,1,0,0,0,403,81,403,0,1,0,2,20433,40,0,40,0,0,0,0,81,0,0,80,1,0,0
147.32.84.165,3299,222.189.228.111,3389,CTU13/8,From-Botnet-V49-TCP-CC74-HTTP-Custom-Port-Not-Encrypted,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,0,200,40,28286,48,0,403,40,2,0,40,1,48,-1,43,3,2,0,4,40,0,1,2,162,40,3,59877,3,416,0,0,0,1,162,1,1,425,0,3,0,17931,162,-1,403,1,1,0,3,11,0,1,42,425,3,-1,0,0,3,4,403,40,59877,81,2,3,0,0,425,433,426,0,0,3,1,162,-1,132,40,81,TCP,403,text/plain,2,0,425,0,0,48,-1,4714,0,41,1,0,40,10,565,81,2,48,1,0,1,425,403,403,40,0,1,8,0,0,80,3,40,0,3,0,0,0,4,2,425,1,0,0,0,128,107,0,0,61293,0,2,0,0,48,1,60434,0,13,59877,15924,0,0,1,0,6086,-1,60868,40,0,403,0,80,1,1291,10,1,0,0,0,403,81,403,0,1,0,2,20431,40,0,40,0,0,0,0,81,0,0,80,1,0,0
147.32.84.165,3300,222.189.228.111,3389,CTU13/8,From-Botnet-V49-TCP-CC74-HTTP-Custom-Port-Not-Encrypted,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,0,200,40,28286,48,0,403,40,2,0,40,1,48,-1,43,3,2,0,4,40,0,1,2,162,40,3,59847,3,416,0,0,0,1,162,1,1,426,0,3,0,17921,162,-1,403,1,1,0,3,11,0,0,42,426,3,-1,0,0,3,4,403,40,59847,81,2,3,0,0,426,425,425,0,0,3,1,162,-1,158,40,81,TCP,403,text/plain,2,0,426,0,0,48,-1,4713,0,41,1,0,40,10,565,81,2,48,1,0,1,426,403,403,40,0,1,8,0,0,80,3,40,0,3,0,0,0,4,2,426,1,0,0,0,128,107,0,0,61281,0,2,0,0,48,1,60430,0,13,59847,15916,0,0,1,0,6085,-1,60855,40,0,403,0,80,1,1291,10,1,0,0,0,403,81,403,0,1,0,2,20427,40,0,40,0,0,0,0,81,0,0,80,1,0,0
147.32.84.165,3301,222.189.228.111,3389,CTU13/8,From-Botnet-V49-TCP-CC74-HTTP-Custom-Port-Not-Encrypted,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,0,200,40,28286,48,0,403,40,2,0,40,1,48,-1,43,3,2,0,4,40,0,1,2,162,40,3,59816,3,416,0,0,0,1,162,1,1,426,0,3,0,17911,162,-1,403,1,1,0,3,11,0,0,42,426,3,-1,0,0,3,4,403,40,59816,81,2,3,0,0,426,425,425,0,0,3,1,162,-1,189,40,81,TCP,403,text/plain,2,0,426,0,0,48,-1,4714,0,41,1,0,40,10,565,81,2,48,1,0,1,426,403,403,40,0,1,8,0,0,80,3,40,0,3,0,0,0,4,2,426,1,0,0,0,128,107,0,0,61282,0,2,0,1,48,1,60430,0,13,59816,15907,0,0,1,0,6085,-1,60856,40,0,403,0,80,1,1291,10,1,0,0,0,403,81,403,0,1,0,2,20427,40,0,40,0,0,0,0,81,0,0,80,1,0,0
147.32.84.165,3302,222.189.228.111,3389,CTU13/8,From-Botnet-V49-TCP-CC74-HTTP-Custom-Port-Not-Encrypted,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,0,200,40,28287,48,0,403,40,2,0,40,1,48,-1,43,3,2,0,4,40,0,1,2,162,40,3,59897,3,416,0,0,0,1,162,1,1,431,0,3,0,17937,162,-1,403,1,1,0,3,11,0,0,42,431,3,-1,0,0,3,4,403,40,59897,81,2,3,0,0,431,430,430,0,0,3,1,162,-1,110,40,81,TCP,403,text/plain,2,0,431,0,0,48,-1,4715,0,41,1,0,40,10,565,81,2,48,1,0,1,431,403,403,40,0,1,8,0,0,80,3,40,0,3,0,0,0,4,2,431,1,0,0,0,128,107,0,0,61298,0,2,0,0,48,1,60437,0,13,59897,15930,0,0,1,0,6086,-1,60867,40,0,403,0,80,1,1291,10,1,0,0,0,403,81,403,0,1,0,2,20432,40,0,40,0,0,0,0,81,0,0,80,1,0,0
147.32.84.165,3303,222.189.228.111,3389,CTU13/8,From-Botnet-V49-TCP-CC74-HTTP-Custom-Port-Not-Encrypted,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,0,200,40,28287,48,0,403,40,2,0,40,1,48,-1,43,3,2,0,4,40,0,1,2,162,40,3,59879,3,416,0,0,0,1,162,1,1,432,0,3,0,17931,162,-1,403,1,1,0,3,11,0,0,42,432,3,-1,0,0,3,4,403,40,59879,81,2,3,0,0,432,430,430,0,0,3,1,162,-1,129,40,81,TCP,403,text/plain,2,0,432,0,0,48,-1,4715,0,41,1,0,40,10,565,81,2,48,1,0,1,432,403,403,40,0,1,8,0,0,80,3,40,0,3,0,0,0,4,2,432,1,0,0,0,128,107,0,0,61300,0,2,0,0,48,1,60438,0,13,59879,15925,0,0,1,0,6087,-1,60868,40,0,403,0,80,1,1291,10,1,0,0,0,403,81,403,0,1,0,2,20433,40,0,40,0,0,0,0,81,0,0,80,1,0,0
147.32.84.165,3304,222.189.228.111,3389,CTU13/8,From-Botnet-V49-TCP-CC74-HTTP-Custom-Port-Not-Encrypted,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,0,200,40,28285,48,0,403,40,2,0,40,1,48,-1,43,3,2,0,4,40,0,1,2,162,40,3,59857,3,416,0,0,0,1,162,1,1,431,0,3,0,17924,162,-1,403,1,1,0,3,11,0,0,42,431,3,-1,0,0,3,4,403,40,59857,81,2,3,0,0,431,430,430,0,0,3,1,162,-1,146,40,81,TCP,403,text/plain,2,0,431,0,0,48,-1,4715,0,41,1,0,40,10,565,81,2,48,1,0,1,431,403,403,40,0,1,8,0,0,80,3,40,0,3,0,0,0,4,2,431,1,0,0,0,128,107,0,0,61295,0,2,0,1,48,1,60433,0,13,59857,15919,0,0,1,0,6086,-1,60864,40,0,403,0,80,1,1291,10,1,0,0,0,403,81,403,0,1,0,2,20431,40,0,40,0,0,0,0,81,0,0,80,1,0,0
147.32.84.165,3305,137.254.16.78,80,CTU13/8,From-Botnet-V49-TCP-WEB-Established,,,,Acceptable,7/HTTP,0,0,0,0,4,0,0,18,0,0,304,40,3,48,0,343,40,6,0,40,1,48,-1,87,4,6,0,12,40,0,1,0,686,40,2,-1,3,336,0,0,1,1,686,1,1,160,2,3,4,94,686,-1,193,1,1,0,3,8,0,1,44,160,3,-1,0,0,3,12,193,40,262,343,2,3,0,0,160,158,158,0,0,3,1,686,-1,102,40,343,TCP,193,-1,2,0,160,-1,0,48,-1,42,0,42,1,0,40,8,879,343,5,48,1,0,1,160,193,193,40,0,1,4,0,0,80,3,40,4,3,1,0,0,12,2,160,1,0,0,0,88,139,1,0,424,0,2,0,3,48,-1,164,0,10,160,65,0,0,1,0,53,-1,264,40,0,193,0,80,1,1443,7,1,0,4,0,193,343,193,0,1,0,6,161,40,0,-1,0,0,0,0,343,0,0,80,1,0,1
147.32.84.165,3306,222.189.228.111,3389,CTU13/8,From-Botnet-V49-TCP-CC74-HTTP-Custom-Port-Not-Encrypted,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,0,200,40,28286,48,0,403,40,2,0,40,1,48,-1,43,3,2,0,4,40,0,1,2,162,40,3,59843,3,416,0,0,0,1,162,1,1,426,0,3,0,17919,162,-1,403,1,1,0,3,11,0,0,42,426,3,-1,0,0,3,4,403,40,59843,81,2,3,0,0,426,425,425,0,0,3,1,162,-1,179,40,81,TCP,403,text/plain,2,0,426,0,0,48,-1,4714,0,41,1,0,40,10,565,81,2,48,1,0,1,426,403,403,40,0,1,8,0,0,80,3,40,0,3,0,0,0,4,2,426,1,0,0,0,128,107,0,0,61282,0,2,0,0,48,1,60431,0,13,59843,15915,0,0,1,0,6087,-1,60856,40,0,403,0,80,1,1291,10,1,0,0,0,403,81,403,0,1,0,2,20427,40,0,40,0,0,0,0,81,0,0,80,1,0,0
147.32.84.165,3307,222.189.228.111,3389,CTU13/8,From-Botnet-V49-TCP-CC74-HTTP-Custom-Port-Not-Encrypted,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,0,200,40,28289,48,0,403,40,2,0,40,1,48,-1,43,3,2,0,4,40,0,1,2,162,40,3,59897,3,416,0,0,0,1,162,1,1,426,0,3,0,17938,162,-1,403,1,1,0,3,11,0,0,42,426,3,-1,0,0,3,4,403,40,59897,81,2,3,0,0,426,409,409,0,0,3,1,162,-1,108,40,81,TCP,403,text/plain,2,0,426,0,0,48,-1,4712,0,41,1,0,40,10,565,81,2,48,1,0,1,426,403,403,40,0,1,8,0,0,80,3,40,0,3,0,0,0,4,2,426,1,0,0,0,128,107,0,0,61266,0,2,0,1,48,1,60430,0,13,59897,15931,0,0,1,0,6084,-1,60840,40,0,403,0,80,1,1291,10,1,0,0,0,403,81,403,0,1,0,2,20422,40,0,40,0,0,0,0,81,0,0,80,1,0,0
147.32.84.165,3308,222.189.228.111,3389,CTU13/8,From-Botnet-V49-TCP-CC74-HTTP-Custom-Port-Not-Encrypted,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,0,200,40,28287,48,0,403,40,2,0,40,1,48,-1,43,3,2,0,4,40,0,1,2,162,40,3,59878,3,416,0,0,0,1,162,1,1,431,0,3,0,17931,162,-1,403,1,1,0,3,11,0,0,42,431,3,-1,0,0,3,4,403,40,59878,81,2,3,0,0,431,431,431,0,0,3,1,162,-1,129,40,81,TCP,403,text/plain,2,0,431,0,0,48,-1,4715,0,41,1,0,40,10,565,81,2,48,1,0,1,431,403,403,40,0,1,8,0,0,80,3,40,0,3,0,0,0,4,2,431,1,0,0,0,128,107,0,0,61299,0,2,0,0,48,1,60437,0,13,59878,15925,0,0,1,0,6086,-1,60868,40,0,403,0,80,1,1291,10,1,0,0,0,403,81,403,0,1,0,2,20433,40,0,40,0,0,0,0,81,0,0,80,1,0,0
